91537,-129.03,-76.17,912.41,31,191,92,136.29,196.72,-327.84
91546,-126.04,-75.07,911.44,8,374,61,136.29,196.72,-327.84
91555,-127.50,-73.43,917.18,-31,328,61,136.29,196.72,-327.84
91565,-127.32,-75.68,907.71,-8,145,84,136.29,196.72,-327.84
91574,-127.69,-77.21,911.13,-69,-107,69,136.29,196.72,-327.84
91582,-126.10,-73.49,914.86,-153,-252,107,136.29,196.72,-327.84
91591,-126.22,-74.10,911.38,76,-114,38,136.29,196.72,-327.84
91600,-127.75,-75.68,911.25,-15,244,-8,136.29,196.72,-327.84
91610,-126.46,-74.89,916.08,8,305,114,136.29,196.72,-327.84
91619,-127.87,-74.52,912.48,137,313,61,136.29,196.72,-327.84
91628,-126.95,-73.18,907.78,107,160,69,136.29,196.72,-327.84
91638,-127.62,-72.57,913.21,-23,-46,92,118.19,200.34,-320.90
91648,-126.83,-73.91,915.04,-153,-130,31,118.19,200.34,-320.90
91656,-127.56,-75.56,908.51,0,31,69,118.19,200.34,-320.90
91665,-126.95,-74.34,909.79,-46,114,8,118.19,200.34,-320.90
91674,-126.77,-76.84,909.48,61,183,99,118.19,200.34,-320.90
91683,-127.56,-77.51,909.12,-8,259,23,118.19,200.34,-320.90
91693,-127.69,-74.10,909.73,-53,84,122,118.19,200.34,-320.90
91702,-128.85,-77.09,909.36,53,31,92,118.19,200.34,-320.90
91710,-128.36,-74.52,907.41,8,-168,92,118.19,200.34,-320.90
91719,-127.50,-74.22,911.87,-53,69,38,118.19,200.34,-320.90
91728,-128.91,-73.06,912.05,53,76,38,118.19,200.34,-320.90
91738,-128.05,-75.87,912.17,15,137,99,118.19,200.34,-320.90
91747,-130.07,-77.15,906.62,114,76,31,118.19,200.34,-320.90
91757,-126.65,-73.18,914.25,99,-38,53,130.86,187.67,-350.38
91766,-129.27,-75.38,914.73,-8,8,-8,130.86,187.67,-350.38
91774,-126.04,-75.87,913.39,23,38,-46,130.86,187.67,-350.38
91784,-127.26,-74.34,910.83,-15,122,61,130.86,187.67,-350.38
91793,-125.98,-73.24,913.57,8,130,-23,130.86,187.67,-350.38
91802,-127.44,-75.20,909.97,-15,107,38,130.86,187.67,-350.38
91811,-126.71,-76.23,910.64,38,38,76,130.86,187.67,-350.38
91821,-128.48,-73.73,908.94,-23,15,38,130.86,187.67,-350.38
91830,-130.25,-75.26,908.87,84,-61,76,130.86,187.67,-350.38
91838,-126.95,-73.36,910.83,31,-8,76,130.86,187.67,-350.38
91847,-127.01,-73.97,910.03,-15,31,130,130.86,187.67,-350.38
91856,-128.91,-75.81,914.12,-15,137,-15,130.86,187.67,-350.38
91866,-130.86,-74.77,907.29,99,229,38,130.86,187.67,-350.38
91875,-127.62,-74.89,908.33,-53,107,61,130.86,187.67,-350.38
91885,-130.13,-75.50,910.22,92,-8,69,136.29,200.34,-327.84
91894,-128.42,-74.83,911.50,-69,0,-8,136.29,200.34,-327.84
91904,-128.42,-74.34,909.42,-46,-31,69,136.29,200.34,-327.84
91912,-130.00,-77.03,914.92,38,23,8,136.29,200.34,-327.84
91921,-126.28,-76.72,910.22,15,130,69,136.29,200.34,-327.84
91930,-128.23,-75.32,912.54,-15,76,61,136.29,200.34,-327.84
91939,-128.30,-73.61,911.93,-61,69,53,136.29,200.34,-327.84
91949,-129.82,-73.73,910.22,-99,-31,84,136.29,200.34,-327.84
91958,-129.64,-75.32,910.95,-23,23,23,136.29,200.34,-327.84
91967,-129.64,-73.55,909.06,-23,61,84,136.29,200.34,-327.84
91975,-128.85,-75.01,908.51,-38,99,38,136.29,200.34,-327.84
91984,-129.03,-75.32,908.69,-8,122,69,136.29,200.34,-327.84
91994,-127.69,-75.44,911.13,-15,-15,84,136.29,200.34,-327.84
92004,-128.72,-75.81,910.95,-8,92,107,132.67,207.58,-331.31
92013,-129.15,-75.07,913.09,38,-38,107,132.67,207.58,-331.31
92022,-127.50,-74.77,913.70,-15,-38,114,132.67,207.58,-331.31
92032,-129.09,-73.67,911.07,23,38,99,132.67,207.58,-331.31
92040,-128.11,-75.13,908.20,46,267,-8,132.67,207.58,-331.31
92049,-128.97,-77.39,908.87,23,160,31,132.67,207.58,-331.31
92058,-127.99,-77.21,909.48,-38,114,107,132.67,207.58,-331.31
92067,-128.54,-76.48,909.67,8,-46,160,132.67,207.58,-331.31
92077,-129.15,-76.17,907.35,76,-107,23,132.67,207.58,-331.31
92086,-125.85,-73.85,910.83,0,23,61,132.67,207.58,-331.31
92095,-123.54,-70.31,916.02,15,69,69,132.67,207.58,-331.31
92103,-127.44,-74.77,912.23,99,183,31,132.67,207.58,-331.31
92112,-127.81,-75.01,909.97,-38,214,84,132.67,207.58,-331.31
92123,-127.32,-75.13,909.00,-8,237,46,125.43,182.24,-327.84
92132,-125.37,-76.05,912.96,8,-46,69,125.43,182.24,-327.84
92141,-128.05,-75.32,909.42,-61,-23,38,125.43,182.24,-327.84
92150,-127.32,-75.32,915.71,-31,-122,38,125.43,182.24,-327.84
92160,-129.94,-76.48,910.58,15,137,-69,125.43,182.24,-327.84
92169,-130.25,-74.89,906.92,38,244,-31,125.43,182.24,-327.84
92177,-128.30,-76.35,908.08,-8,275,145,125.43,182.24,-327.84
92186,-129.46,-74.40,911.80,38,84,84,125.43,182.24,-327.84
92195,-124.82,-73.18,912.66,23,31,61,125.43,182.24,-327.84
92205,-126.28,-73.67,909.42,-15,15,23,125.43,182.24,-327.84
92214,-127.32,-74.77,909.91,-38,-15,46,125.43,182.24,-327.84
92223,-128.60,-76.11,906.92,-46,130,76,125.43,182.24,-327.84
92232,-126.34,-75.93,910.03,69,130,0,125.43,182.24,-327.84
92240,-128.48,-74.71,908.87,-8,237,15,125.43,182.24,-327.84
92251,-129.09,-76.35,908.51,0,53,8,147.15,196.72,-324.37
92260,-127.93,-74.40,912.05,-31,15,137,147.15,196.72,-324.37
92269,-128.54,-74.34,909.12,-46,-8,114,147.15,196.72,-324.37
92278,-128.30,-72.94,914.92,-38,38,46,147.15,196.72,-324.37
92288,-127.38,-72.69,913.21,0,237,46,147.15,196.72,-324.37
92297,-128.05,-74.95,911.13,-8,122,137,147.15,196.72,-324.37
92305,-127.69,-75.20,908.75,38,69,-38,147.15,196.72,-324.37
92314,-127.87,-76.66,910.64,114,114,69,147.15,196.72,-324.37
92323,-126.40,-73.43,908.20,31,31,46,147.15,196.72,-324.37
92333,-130.98,-76.60,907.78,-99,-46,38,147.15,196.72,-324.37
92342,-129.94,-76.29,910.64,23,53,114,147.15,196.72,-324.37
92351,-129.09,-76.48,909.30,107,53,53,147.15,196.72,-324.37
92359,-129.94,-76.05,911.13,-23,198,38,147.15,196.72,-324.37
92369,-129.03,-75.74,910.77,-23,130,160,132.67,185.86,-334.77
92379,-128.72,-75.68,910.40,-84,0,76,132.67,185.86,-334.77
92388,-128.23,-75.62,909.79,0,69,76,132.67,185.86,-334.77
92397,-128.11,-77.27,912.35,-46,61,99,132.67,185.86,-334.77
92406,-128.05,-75.07,909.91,38,15,99,132.67,185.86,-334.77
92416,-128.78,-75.87,911.68,15,76,99,132.67,185.86,-334.77
92424,-127.20,-73.24,913.51,-53,153,8,132.67,185.86,-334.77
92433,-127.81,-74.04,914.06,-145,31,-15,132.67,185.86,-334.77
92442,-125.92,-74.10,909.55,15,99,-31,132.67,185.86,-334.77
92451,-128.60,-74.46,906.68,-46,0,160,132.67,185.86,-334.77
92461,-126.59,-73.18,912.96,-23,38,122,132.67,185.86,-334.77
92470,-126.53,-75.44,912.41,-76,31,38,132.67,185.86,-334.77
92479,-126.65,-74.71,910.52,-31,145,92,132.67,185.86,-334.77
92487,-127.26,-74.40,911.80,31,160,23,132.67,185.86,-334.77
92497,-127.69,-75.32,913.88,-23,38,99,136.29,178.62,-348.64
92507,-127.69,-74.65,912.66,-15,-69,38,136.29,178.62,-348.64
92516,-129.70,-77.45,912.96,15,-23,31,136.29,178.62,-348.64
92525,-128.85,-75.93,909.30,-8,31,53,136.29,178.62,-348.64
92534,-126.65,-72.51,911.87,84,153,15,136.29,178.62,-348.64
92544,-129.46,-77.51,909.06,38,145,107,136.29,178.62,-348.64
92552,-127.38,-75.20,909.12,-23,107,23,136.29,178.62,-348.64
92561,-130.98,-73.49,910.64,-8,61,99,136.29,178.62,-348.64
92570,-125.67,-74.28,909.00,-31,-84,76,136.29,178.62,-348.64
92579,-126.34,-76.29,909.12,-46,-114,92,136.29,178.62,-348.64
92589,-128.72,-75.68,908.45,-15,-107,0,136.29,178.62,-348.64
92598,-127.44,-74.10,910.34,15,122,38,136.29,178.62,-348.64
92607,-127.08,-74.34,910.52,0,244,31,136.29,178.62,-348.64
92616,-127.62,-74.52,911.38,15,275,15,134.48,194.91,-329.57
92625,-123.96,-71.72,911.93,8,92,0,134.48,194.91,-329.57
92635,-124.33,-72.39,916.38,-69,-15,92,134.48,194.91,-329.57
92644,-131.16,-75.07,908.26,-92,-92,53,134.48,194.91,-329.57
92653,-128.30,-73.73,911.68,-31,-122,53,134.48,194.91,-329.57
92662,-130.86,-74.77,909.67,-38,53,15,134.48,194.91,-329.57
92670,-127.38,-73.85,912.66,31,160,8,134.48,194.91,-329.57
92680,-126.53,-75.13,913.02,8,290,122,134.48,194.91,-329.57
92689,-130.80,-73.91,912.41,46,259,114,134.48,194.91,-329.57
92698,-128.97,-75.32,911.01,61,107,69,134.48,194.91,-329.57
92707,-128.60,-75.74,908.14,-8,-53,-46,134.48,194.91,-329.57
92717,-127.62,-75.74,911.68,46,-137,-15,134.48,194.91,-329.57
92726,-128.05,-76.97,911.87,46,23,15,134.48,194.91,-329.57
92734,-128.05,-71.90,912.11,-31,160,31,134.48,194.91,-329.57
92744,-127.93,-74.52,912.11,-38,282,53,136.29,189.48,-334.77
