6172,1.71,-84.35,915.41,-0.031,-0.008,0.153,-345.12,-107.33,95.18
6227,1.83,-82.28,911.50,-0.084,-0.008,0.031,-345.12,-107.33,95.18
6287,1.65,-84.78,914.61,-0.069,0.000,0.153,-343.31,-98.28,86.51
6343,0.85,-80.38,917.24,-0.069,-0.023,0.153,-343.31,-98.28,86.51
6403,1.16,-81.73,917.11,-0.023,0.000,0.053,-348.74,-110.95,95.18
6458,1.10,-83.86,914.49,0.061,0.000,0.038,-348.74,-110.95,95.18
6513,2.26,-86.30,909.79,0.000,-0.015,0.137,-330.64,-96.47,109.05
6568,2.56,-83.31,913.09,-0.038,-0.031,0.160,-330.64,-96.47,109.05
6628,-0.85,-84.53,915.28,-0.114,-0.053,0.137,-336.07,-101.90,86.51
6683,-1.22,-85.08,911.07,-0.046,0.046,0.130,-336.07,-101.90,86.51
6740,-1.22,-82.95,912.29,-0.038,-0.053,0.107,-348.74,-100.09,77.84
6798,1.95,-82.58,911.01,-0.084,0.015,0.099,-348.74,-100.09,77.84
6854,1.34,-84.05,912.60,0.015,0.023,-0.023,-348.74,-100.09,77.84
6913,2.26,-82.28,915.77,-0.061,-0.092,0.092,-334.26,-118.19,88.24
6968,2.26,-84.78,912.54,-0.046,0.000,0.160,-334.26,-118.19,88.24
7027,0.06,-82.52,911.13,-0.107,0.069,0.114,-341.50,-100.09,105.58
7084,0.06,-85.51,915.41,-0.023,-0.092,0.130,-341.50,-100.09,105.58
7143,1.89,-82.58,913.45,-0.076,0.000,0.069,-345.12,-110.95,88.24
7198,0.24,-83.13,912.60,-0.114,-0.008,0.153,-345.12,-110.95,88.24
7254,1.22,-84.17,912.05,0.000,0.038,0.031,-337.88,-96.47,88.24
7309,1.46,-84.84,912.72,-0.053,-0.031,0.122,-337.88,-96.47,88.24
7368,-0.55,-82.95,910.40,0.031,0.008,0.099,-352.36,-103.71,95.18
7424,0.85,-83.07,915.10,-0.031,-0.008,0.061,-352.36,-103.71,95.18
7481,1.22,-83.98,915.34,-0.038,0.031,0.053,-343.31,-105.52,96.91
7538,-0.43,-82.15,911.07,-0.130,-0.038,0.175,-343.31,-105.52,96.91
7595,1.04,-83.74,914.31,-0.137,0.015,0.175,-343.31,-105.52,96.91
7653,-2.14,-83.62,914.31,-0.076,-0.031,0.122,-354.17,-98.28,107.31
7709,0.79,-83.68,914.18,-0.053,-0.008,0.076,-354.17,-98.28,107.31
7768,-0.73,-84.41,913.57,0.038,0.008,0.053,-339.69,-98.28,100.38
7824,-0.31,-85.33,913.76,-0.183,-0.023,0.084,-339.69,-98.28,100.38
7879,1.46,-82.58,914.31,-0.069,-0.008,0.031,-341.50,-103.71,88.24
7934,1.40,-86.67,909.30,0.000,0.000,0.107,-341.50,-103.71,88.24
7994,0.49,-80.87,917.24,-0.069,0.038,0.137,-348.74,-103.71,102.11
8049,-0.24,-82.52,915.10,-0.008,0.031,0.191,-348.74,-103.71,102.11
8109,0.61,-84.35,915.41,-0.069,-0.023,0.061,-341.50,-100.09,84.77
8164,-0.79,-81.48,908.57,-0.038,0.031,0.084,-341.50,-100.09,84.77
8221,0.43,-83.25,915.28,0.015,0.000,0.122,-346.93,-105.52,110.78
8279,-0.55,-83.92,918.82,-0.084,0.031,0.076,-346.93,-105.52,110.78
8335,-0.61,-81.97,916.26,0.023,0.061,0.092,-346.93,-105.52,110.78
8394,-0.37,-83.74,910.28,-0.046,0.008,0.069,-337.88,-107.33,91.71
8450,0.61,-85.88,912.29,-0.046,-0.076,0.092,-337.88,-107.33,91.71
8509,2.75,-83.80,915.04,-0.099,-0.076,0.191,-348.74,-96.47,95.18
8564,0.31,-86.79,910.46,-0.023,-0.031,0.153,-348.74,-96.47,95.18
8620,-1.04,-84.23,914.00,-0.061,0.084,0.114,-346.93,-109.14,103.84
8675,0.06,-81.85,912.17,0.015,0.122,0.229,-346.93,-109.14,103.84
8734,-0.43,-85.94,914.31,-0.008,-0.015,0.130,-314.36,-94.66,100.38
8790,0.61,-83.92,914.12,-0.023,0.031,0.084,-314.36,-94.66,100.38
8845,2.20,-84.05,918.46,0.015,0.015,0.084,-339.69,-91.04,107.31
8900,0.67,-83.25,916.75,-0.023,0.023,0.153,-339.69,-91.04,107.31
8956,-0.18,-84.47,911.93,-0.107,0.015,0.122,-330.64,-103.71,81.31
9015,0.18,-83.98,913.51,-0.061,-0.053,0.130,-330.64,-103.71,81.31
9070,1.65,-83.19,917.05,0.107,0.053,0.114,-330.64,-103.71,81.31
9126,-0.55,-83.68,916.87,-0.076,0.008,0.145,-334.26,-110.95,112.51
9184,-0.67,-83.50,911.38,0.008,0.061,0.076,-334.26,-110.95,112.51
9241,0.85,-84.84,913.02,0.015,-0.008,0.114,-357.79,-94.66,96.91
9296,0.67,-81.73,911.87,-0.031,0.069,0.023,-357.79,-94.66,96.91
9351,-0.61,-80.02,915.10,0.061,-0.053,0.183,-337.88,-103.71,91.71
9406,-0.43,-82.40,911.93,-0.114,0.061,0.168,-337.88,-103.71,91.71
9465,0.61,-87.04,911.01,-0.107,-0.053,0.076,-345.12,-100.09,81.31
9521,0.31,-82.46,915.83,0.038,0.038,0.053,-345.12,-100.09,81.31
9577,0.61,-84.47,913.51,-0.069,-0.015,0.069,-330.64,-89.23,98.64
9635,-0.06,-81.60,915.28,-0.092,0.038,0.175,-330.64,-89.23,98.64
9691,1.10,-82.52,915.59,-0.069,-0.076,0.130,-330.64,-89.23,98.64
9750,0.43,-84.35,907.04,-0.137,0.031,0.046,-339.69,-105.52,96.91
9805,-0.31,-83.62,913.33,-0.069,-0.046,0.069,-339.69,-105.52,96.91
9861,-0.31,-84.11,916.32,-0.038,0.008,0.168,-330.64,-100.09,98.64
9916,1.04,-84.35,913.02,-0.023,0.023,0.145,-330.64,-100.09,98.64
9975,1.46,-82.95,918.46,-0.053,0.000,0.183,-343.31,-94.66,96.91
10031,2.20,-84.29,911.56,-0.145,0.015,0.099,-343.31,-94.66,96.91
10090,-1.28,-82.21,914.61,0.046,0.076,0.130,-337.88,-96.47,88.24
10145,-1.22,-83.92,913.57,-0.031,0.031,0.175,-337.88,-96.47,88.24
10201,-0.24,-83.37,912.54,-0.031,0.008,0.076,-336.07,-109.14,96.91
10256,1.53,-82.82,912.11,-0.038,0.046,0.145,-336.07,-109.14,96.91
10312,1.28,-83.25,912.54,-0.084,-0.092,0.153,-352.36,-96.47,105.58
10371,0.61,-82.76,912.72,-0.145,0.046,0.145,-352.36,-96.47,105.58
10426,0.61,-84.72,916.75,-0.160,0.076,0.046,-352.36,-96.47,105.58
10485,-0.67,-82.95,912.78,-0.053,-0.015,0.076,-330.64,-110.95,102.11
10541,0.24,-83.80,914.37,-0.076,0.053,0.107,-330.64,-110.95,102.11
10600,0.85,-82.21,915.16,-0.061,-0.084,0.046,-336.07,-105.52,89.97
10656,-0.06,-86.67,913.57,-0.069,0.015,0.114,-336.07,-105.52,89.97
10711,-0.06,-83.19,912.11,-0.008,0.092,0.107,-343.31,-105.52,96.91
10767,-1.10,-81.97,916.56,0.000,-0.122,0.107,-343.31,-105.52,96.91
10825,-0.12,-82.70,914.43,0.046,0.076,0.092,-343.31,-105.52,79.57
10882,1.28,-82.03,916.50,0.031,0.061,0.175,-343.31,-105.52,79.57
10941,2.20,-83.74,918.27,-0.069,-0.031,0.061,-345.12,-92.85,95.18
10996,0.37,-83.74,915.28,-0.046,-0.015,0.259,-345.12,-92.85,95.18
11053,-0.12,-81.24,916.14,-0.107,0.015,0.183,-332.45,-109.14,89.97
11111,0.61,-82.21,916.08,0.015,0.053,0.122,-332.45,-109.14,89.97
11166,0.37,-83.62,911.32,0.000,-0.031,0.175,-332.45,-109.14,89.97
11223,-1.22,-84.05,913.82,-0.046,-0.061,0.122,-334.26,-92.85,84.77
11281,0.61,-83.68,917.91,-0.069,0.008,0.175,-334.26,-92.85,84.77
11337,-0.12,-83.31,916.50,0.099,0.031,0.183,-336.07,-101.90,89.97
11393,0.31,-83.80,916.99,0.053,0.061,0.175,-336.07,-101.90,89.97
11452,-0.12,-83.80,911.68,-0.183,0.000,0.145,-339.69,-91.04,96.91
11507,1.28,-83.56,913.15,-0.122,0.053,0.061,-339.69,-91.04,96.91
11566,1.04,-84.47,916.93,-0.107,-0.038,0.145,-341.50,-100.09,105.58
11622,-0.67,-83.98,918.64,0.015,0.015,0.183,-341.50,-100.09,105.58
11680,-0.73,-82.09,916.14,-0.153,-0.084,0.168,-343.31,-101.90,86.51
11737,-0.37,-85.33,912.41,-0.038,0.023,0.069,-343.31,-101.90,86.51
11794,-0.61,-84.90,910.28,-0.046,0.031,0.122,-336.07,-83.80,107.31
11851,-0.79,-82.21,914.25,-0.038,-0.015,0.168,-336.07,-83.80,107.31
11908,0.98,-83.68,915.83,-0.061,-0.092,0.122,-336.07,-83.80,107.31
11966,-1.16,-83.62,914.92,-0.031,0.015,0.092,-327.03,-110.95,88.24
12021,1.53,-84.11,912.96,0.000,0.046,0.145,-327.03,-110.95,88.24
12077,0.67,-85.57,914.18,-0.069,0.053,0.092,-339.69,-101.90,93.44
12133,0.92,-81.79,915.71,-0.099,0.046,0.122,-339.69,-101.90,93.44
12191,1.95,-84.29,915.47,-0.069,-0.061,0.153,-355.98,-114.57,95.18
12248,0.73,-84.35,911.99,-0.061,-0.061,0.107,-355.98,-114.57,95.18
12306,-2.81,-84.41,913.51,-0.046,-0.008,0.206,-332.45,-112.76,103.84
12362,-0.37,-84.47,917.72,-0.137,-0.023,0.023,-332.45,-112.76,103.84
12417,0.98,-82.89,913.57,0.031,-0.046,0.046,-341.50,-100.09,95.18
12473,1.04,-83.74,914.31,-0.061,-0.061,0.130,-341.50,-100.09,95.18
12528,1.89,-83.98,914.73,-0.031,-0.061,0.092,-341.50,-100.09,95.18
12587,0.43,-81.91,913.21,0.008,-0.015,0.092,-339.69,-109.14,110.78
12643,0.24,-81.12,911.99,0.023,-0.031,0.175,-339.69,-109.14,110.78
12701,0.92,-84.29,911.93,-0.061,0.023,0.221,-343.31,-91.04,93.44
12758,0.12,-84.47,914.25,-0.053,0.015,0.076,-343.31,-91.04,93.44
12817,0.43,-80.81,914.92,-0.053,-0.069,0.099,-345.12,-100.09,88.24
12872,1.34,-86.30,911.68,-0.061,0.046,0.061,-345.12,-100.09,88.24
12928,1.40,-80.57,916.44,0.015,-0.008,0.206,-337.88,-96.47,95.18
12983,0.55,-84.90,912.48,-0.069,-0.015,0.015,-337.88,-96.47,95.18
13042,-0.85,-82.64,916.63,0.015,0.008,0.153,-346.93,-101.90,107.31
13097,1.34,-85.45,910.03,-0.015,-0.023,0.191,-346.93,-101.90,107.31
13157,1.53,-85.02,916.81,-0.031,0.053,0.038,-352.36,-100.09,102.11
13213,-0.67,-82.52,913.15,-0.191,-0.031,0.023,-352.36,-100.09,102.11
13268,0.85,-81.48,914.37,-0.031,-0.023,0.130,-352.36,-100.09,102.11
13328,-0.79,-83.74,914.79,0.015,-0.069,0.069,-346.93,-94.66,89.97
13383,-0.92,-82.40,917.30,-0.084,0.069,0.114,-346.93,-94.66,89.97
13443,1.34,-84.78,910.28,-0.137,0.031,0.076,-354.17,-112.76,93.44
13498,-1.77,-85.27,910.03,-0.023,-0.023,0.130,-354.17,-112.76,93.44
13554,1.10,-82.76,912.72,-0.038,0.076,0.061,-343.31,-87.42,96.91
13612,0.85,-81.18,917.36,0.015,0.107,-0.038,-343.31,-87.42,96.91
13669,0.00,-81.05,913.09,-0.084,-0.015,0.175,-354.17,-91.04,89.97
13724,-0.85,-82.76,912.96,-0.076,-0.038,0.092,-354.17,-91.04,89.97
13783,-0.55,-81.91,915.71,-0.061,0.031,0.145,-334.26,-110.95,74.37
13839,-0.61,-84.23,912.96,0.061,0.015,0.107,-334.26,-110.95,74.37
13897,-0.31,-82.21,917.91,-0.038,-0.038,0.183,-341.50,-121.81,88.24
13954,1.04,-83.31,912.35,0.000,-0.107,0.137,-341.50,-121.81,88.24
14010,0.92,-84.29,913.76,0.000,-0.015,0.160,-332.45,-109.14,103.84
14067,1.71,-84.17,914.43,-0.114,-0.031,0.168,-332.45,-109.14,103.84
14124,2.01,-84.29,912.29,-0.031,-0.015,0.061,-332.45,-109.14,103.84
14183,1.34,-85.94,912.48,-0.053,-0.031,0.061,-336.07,-87.42,107.31
14238,0.37,-83.86,912.90,-0.008,-0.031,0.114,-336.07,-87.42,107.31
14294,-0.31,-83.68,911.99,-0.031,0.084,0.153,-359.60,-89.23,102.11
14349,-1.34,-85.02,916.20,-0.053,0.008,0.160,-359.60,-89.23,102.11
14408,-0.12,-82.28,916.20,-0.061,0.015,0.160,-332.45,-98.28,103.84
14464,0.79,-80.32,913.88,-0.031,0.046,0.122,-332.45,-98.28,103.84
14523,0.55,-85.69,912.35,-0.099,-0.015,0.008,-355.98,-103.71,84.77
14578,-1.16,-82.09,917.18,-0.084,-0.053,0.114,-355.98,-103.71,84.77
14638,0.55,-84.47,914.79,0.023,0.015,0.153,-348.74,-100.09,98.64
14694,1.89,-81.24,916.56,-0.092,0.008,0.069,-348.74,-100.09,98.64
14750,0.61,-83.80,910.10,-0.023,-0.008,0.198,-355.98,-114.57,84.77
14809,-0.18,-83.01,912.72,0.015,0.000,0.069,-355.98,-114.57,84.77
14864,-0.31,-82.15,912.48,-0.107,0.015,0.160,-355.98,-114.57,84.77
14923,-0.85,-84.90,915.89,-0.015,0.038,0.107,-350.55,-98.28,96.91
14979,-1.22,-83.37,911.80,-0.122,-0.099,0.038,-350.55,-98.28,96.91
15034,1.28,-84.35,913.09,-0.122,-0.031,0.175,-336.07,-98.28,89.97
15089,-0.06,-81.42,921.57,-0.084,0.046,0.137,-336.07,-98.28,89.97
15149,1.77,-81.67,914.73,0.008,0.008,0.114,-345.12,-92.85,91.71
15204,1.16,-82.89,913.51,-0.015,0.038,0.175,-345.12,-92.85,91.71
15263,1.40,-83.19,916.50,-0.061,-0.069,0.175,-346.93,-101.90,83.04
15319,2.75,-85.88,912.84,-0.046,-0.031,0.122,-346.93,-101.90,83.04
15379,1.65,-81.91,914.67,0.000,0.053,0.046,-327.03,-103.71,88.24
15434,-0.67,-81.48,916.93,-0.175,-0.046,0.053,-327.03,-103.71,88.24
15491,-1.34,-82.52,915.28,-0.061,0.015,0.084,-339.69,-101.90,96.91
15549,0.00,-81.85,914.55,0.053,0.076,0.114,-339.69,-101.90,96.91
15604,0.85,-82.82,910.46,0.061,0.023,0.153,-339.69,-101.90,96.91
15659,-0.61,-82.21,912.54,-0.061,0.015,0.084,-337.88,-107.33,88.24
15715,1.16,-82.15,916.99,0.053,-0.053,0.198,-337.88,-107.33,88.24
15773,-0.06,-82.15,913.27,-0.015,-0.069,0.084,-343.31,-91.04,96.91
15830,0.49,-83.50,914.73,0.008,0.008,0.160,-343.31,-91.04,96.91
15889,0.92,-83.37,915.53,-0.069,0.069,0.092,-337.88,-107.33,95.18
15944,0.49,-82.21,913.76,-0.015,-0.023,0.084,-337.88,-107.33,95.18
16000,0.12,-82.70,911.62,0.038,0.023,0.038,-341.50,-100.09,95.18
16055,-0.79,-83.80,916.20,-0.092,0.015,0.153,-341.50,-100.09,95.18
16114,-2.08,-83.44,911.44,0.000,0.008,0.114,-336.07,-98.28,103.84
16169,0.12,-83.92,914.49,-0.061,0.023,0.084,-336.07,-98.28,103.84
16231,-0.55,-84.84,913.94,-0.038,0.053,0.084,-352.36,-96.47,84.77
16286,3.78,-82.64,914.79,0.000,0.015,0.076,-352.36,-96.47,84.77
16344,0.79,-82.64,913.33,-0.031,0.046,0.099,-352.36,-96.47,84.77
16401,0.61,-82.64,912.35,-0.069,0.000,0.145,-339.69,-94.66,93.44
16456,-0.49,-86.06,913.64,-0.069,0.023,0.114,-339.69,-94.66,93.44
16515,-1.28,-80.99,916.50,0.023,0.000,0.122,-337.88,-100.09,105.58
16571,-0.12,-83.62,911.80,-0.069,0.046,0.015,-337.88,-100.09,105.58
16629,-1.59,-86.12,913.51,-0.092,-0.046,0.061,-337.88,-100.09,95.18
16686,0.73,-80.99,915.83,-0.061,-0.053,0.130,-337.88,-100.09,95.18
16744,0.37,-84.72,914.49,-0.114,-0.023,0.160,-346.93,-98.28,96.91
16800,-0.67,-83.68,913.09,-0.084,-0.046,0.107,-346.93,-98.28,96.91
16855,-0.18,-82.34,915.89,-0.122,-0.031,0.114,-350.55,-94.66,100.38
16911,-0.06,-84.41,910.16,0.023,0.023,0.191,-350.55,-94.66,100.38
16966,-1.34,-86.61,914.92,-0.107,-0.069,0.145,-350.55,-94.66,100.38
17026,-0.98,-82.70,914.86,-0.046,-0.038,0.130,-336.07,-109.14,89.97
17081,-0.24,-82.58,915.16,0.008,0.000,0.175,-336.07,-109.14,89.97
17139,-0.06,-84.96,913.21,-0.122,0.084,0.084,-339.69,-91.04,89.97
17196,-0.98,-83.68,912.48,-0.038,-0.031,0.107,-339.69,-91.04,89.97
17255,2.69,-79.16,914.55,0.008,0.031,0.168,-341.50,-81.99,84.77
17310,0.24,-82.82,913.64,0.008,-0.015,0.061,-341.50,-81.99,84.77
17366,1.95,-82.58,914.06,0.023,-0.031,0.069,-341.50,-103.71,81.31
17421,-0.24,-81.24,915.22,-0.038,-0.008,0.107,-341.50,-103.71,81.31
17480,-2.20,-83.44,913.64,-0.015,0.031,0.061,-341.50,-110.95,91.71
17536,1.46,-82.40,912.23,-0.122,-0.114,0.084,-341.50,-110.95,91.71
17591,-0.61,-83.56,916.75,0.008,-0.023,0.069,-346.93,-94.66,96.91
17646,-0.37,-81.54,916.08,-0.031,0.023,0.053,-346.93,-94.66,96.91
17701,-0.98,-82.15,915.34,-0.114,-0.023,0.084,-346.93,-94.66,96.91
17756,1.77,-83.31,916.93,0.008,0.031,0.153,-346.93,-105.52,107.31
17812,0.43,-84.23,911.13,-0.099,-0.076,0.107,-346.93,-105.52,107.31
17870,1.83,-83.31,913.51,-0.099,-0.031,0.061,-339.69,-101.90,96.91
17927,0.06,-80.87,911.19,-0.038,0.069,0.122,-339.69,-101.90,96.91
17986,-1.89,-82.58,914.92,-0.038,-0.046,0.114,-341.50,-110.95,84.77
18041,0.49,-83.07,911.68,-0.038,0.031,0.099,-341.50,-110.95,84.77
18096,0.73,-83.37,914.73,0.053,0.023,0.130,-350.55,-101.90,89.97
18152,0.92,-83.19,911.74,-0.069,-0.015,0.038,-350.55,-101.90,89.97
18210,0.79,-81.12,914.55,0.000,0.023,0.122,-321.60,-120.00,86.51
18267,0.12,-81.42,914.92,-0.114,-0.031,0.137,-321.60,-120.00,86.51
18322,1.04,-84.47,913.39,-0.008,-0.038,0.031,-321.60,-120.00,86.51
18380,0.92,-82.21,912.23,-0.076,0.000,0.084,-339.69,-94.66,107.31
18437,0.67,-80.14,915.10,0.000,0.015,0.107,-339.69,-94.66,107.31
18493,0.37,-83.31,912.60,-0.107,0.046,0.084,-354.17,-109.14,96.91
18550,-0.49,-82.09,914.98,0.015,0.069,0.153,-354.17,-109.14,96.91
18606,-0.31,-81.36,917.42,0.000,-0.038,0.137,-339.69,-94.66,100.38
18661,-0.98,-83.01,915.34,-0.061,0.122,0.145,-339.69,-94.66,100.38
18720,0.37,-82.70,912.90,-0.046,0.031,0.099,-343.31,-94.66,93.44
18777,1.89,-83.62,914.73,-0.069,-0.023,0.038,-343.31,-94.66,93.44
18836,1.53,-82.95,912.41,0.000,0.099,0.099,-343.31,-94.66,86.51
18891,2.32,-84.11,914.25,-0.099,-0.145,0.153,-343.31,-94.66,86.51
18947,-1.83,-83.07,918.40,-0.008,-0.031,0.145,-343.31,-105.52,96.91
19002,0.43,-82.58,913.39,0.000,0.015,0.130,-343.31,-105.52,96.91
19063,-2.32,-85.75,910.52,-0.130,0.015,0.145,-343.31,-109.14,83.04
19121,-0.43,-84.41,910.28,0.015,0.053,0.114,-343.31,-109.14,83.04
19177,2.62,-85.02,918.03,-0.046,0.015,0.145,-343.31,-109.14,83.04
19235,3.97,-82.21,914.12,-0.076,-0.031,0.191,-327.03,-107.33,74.37
19292,0.12,-84.90,910.77,-0.114,0.000,0.076,-327.03,-107.33,74.37
19347,0.49,-82.64,915.04,-0.122,-0.015,0.107,-348.74,-103.71,95.18
19402,2.50,-84.17,913.39,0.023,0.038,0.122,-348.74,-103.71,95.18
19457,0.85,-84.84,911.19,-0.038,-0.023,0.046,-357.79,-120.00,96.91
19513,-0.37,-81.24,915.41,0.015,-0.015,0.153,-357.79,-120.00,96.91
19571,0.43,-82.09,918.15,0.038,0.008,0.076,-346.93,-105.52,100.38
19628,-1.34,-83.19,916.20,-0.015,-0.038,0.198,-346.93,-105.52,100.38
19684,-1.53,-83.37,916.81,-0.099,0.023,0.153,-346.93,-109.14,107.31
19742,0.06,-82.89,914.00,-0.099,-0.038,0.137,-346.93,-109.14,107.31
19798,0.49,-85.45,914.37,-0.084,0.076,0.198,-346.93,-109.14,107.31
19857,1.40,-81.42,915.34,-0.092,0.061,0.191,-348.74,-92.85,95.18
19912,0.37,-81.79,917.85,-0.023,0.000,0.114,-348.74,-92.85,95.18
